1	2	3	4	5	6	7	8	9	10	11	12
0.2171	0.1307	0.1156	0.0673	1.933	1.0823	0.5501	0.2655	1.9452	1.1066	0.5457	0.3012
0.4805	0.3586	0.1962	0.1308	0.5102	0.3282	0.1819	0.1131	0.5081	0.3243	0.1997	0.1142
0.3843	0.2264	0.1556	0.0882	0.4034	0.2185	0.1603	0.0921	0.31	0.1866	0.1131	0.0975
0.5711	0.4591	0.2477	0.1389	0.6418	0.3975	0.2088	0.1512	0.5301	0.3464	0.1974	0.1363
0.2195	0.1193	0.0863	0.0891	2.0655	1.0752	0.5688	0.285	2.0562	1.1307	0.5687	0.3303
0.5148	0.3082	0.2276	0.1146	0.4313	0.2627	0.1941	0.1325	0.5184	0.2573	0.1414	0.1596
0.2913	0.2075	0.1315	0.0972	0.2699	0.2021	0.1651	0.1001	0.2824	0.1807	0.1055	0.1036
0.4619	0.3153	0.1762	0.1201	0.3842	0.244	0.1406	0.1036	0.4014	0.2573	0.1553	0.1223
